Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
4880,163,36,2,Looks like his own this time.
4881,163,36,3,"Where've you been, Harry?  And what happened to your face?"
4882,163,36,1,Later.  What've I missed?
4883,163,36,2,"Sorting Hat urged us all to be brave and strong in these troubled times -- easy for it to say -- it's a hat, isn't it?  First Years seemed to enjoy it, though. Wankers. Filch give you the wand outside?"
4884,163,36,1,Thanks...
4885,163,36,3,What's happened to his hand?
4886,163,36,4,"The very best of evenings to you! First off, please join me in welcoming the newest member of our staff, Horace Slughorn."
4887,163,36,4,"Professor Slughorn, I'm happy to say, has agreed to resume his old post of Potions master.  Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape."
4888,163,36,4,"Now, as you know, each and every one of you was searched upon your arrival tonight.  You have a right to know why."
4889,163,36,4,"Once there was a young man who, like you, sat in this very Hall. Walked this castle's corridors. Slept beneath its roof.  He seemed, to all the world, a student like any other.  His name? Tom Riddle. The Hall goes utterly silent."
4890,163,36,4,"Today, of course, the world knows him by another name.  Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact.  Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle.  But in the end, their greatest weapon remains... you."
4891,163,36,4,"Just something to keep in mind. Now, off to bed.  Pip pip!"
4892,163,36,2,That was cheerful.
4893,163,36,7,"History of Magic is up, ladies, not down.  Mr. Davies -- that's the girl's toilet..."
4894,163,36,7,Potter!
4895,163,36,1,This can't be good.
4896,163,36,7,"Enjoying ourself, are we?"
4897,163,36,1,"Well, you see, I've got an open period this morning, Professor --"
4898,163,36,7,So I noticed.  I would think you'd want to fill it with Potions.  Or is it no longer your ambition to become an Auror?
4899,163,36,1,It is.  Or was.  But I was told I had to get an Outstanding in my
4900,163,36,7,"And so you did when Professor Snape was teaching Potions. However, Professor Slughorn is perfectly happy to accept N.E.W.T. students with 'Exceeds Expectations.'"
4901,163,36,1,Really?  Well... brilliant.  I'll head there straight away.
4902,163,36,7,Good.  And take Weasley with you. He looks far too happy over there.
4903,163,36,2,But I don't want to take Potions!
4904,164,49,8,Harry m'boy!  I was beginning to worry!  And I see we've brought someone with us...
4905,164,49,2,"Ron Weasley, sir.  But I'm dead awful at Potions, a menace actually, so I probably should just be going --"
4906,164,49,8,"Nonsense, we'll sort you out.  Any friend of Harry's is a friend of mine.  Right then, books out --"
4907,164,49,1,"Um, sorry, sir, but I haven't got my book yet -- nor's Ron.  You see --"
4908,164,49,8,Not to worry.  You can get what you need from the cupboard.
4909,164,49,8,"Now, as I was saying, I've prepared a few concoctions this morning.  Any ideas what these might be?  Yes, Miss...?"
4910,164,49,3,"Granger, sir.  That one there is Veritaserum.  And that would be Polyjuice Potion.  And that is Amortentia! The most powerful love potion in the world."
4911,164,49,3,"It's rumored to smell differently to each person, according to what attracts them.  For example, I smell freshly mown grass and new parchment and spearmint toothpaste --"
4912,164,49,8,One of my best friends is Muggle- born.  She's the best in our year...
4913,164,49,8,"Now Amortentia doesn't create actual love, of course.  That's impossible.  But it does cause a powerful infatuation or obsession. For that reason, it is probably the most dangerous potion in this room."
4914,164,49,94,"Sir, you haven't told us what's in that one."
4915,164,49,8,Ah yes...
4916,164,49,8,"What you see before you, ladies and gentlemen, is a curious little potion known as Felix Felicis. But it is more commonly referred to as --"
4917,164,49,3,Liquid luck.
4918,164,49,8,"Yes, Miss Granger.  Desperately tricky to make.  Disastrous should you get it wrong.  But brewed correctly, as this has been, it has remarkable powers.  One sip and you will find that all your endeavors succeed... at least until the effects wear off."
4919,164,49,94,But then why don't people drink it all the time?
4920,164,49,8,"Because taken in excess it causes giddiness, recklessness and dangerous overconfidence."
4921,164,49,105,"Have you ever taken it, sir?"
4922,164,49,8,Twice.  Once when I was twenty- four.  Once when I was fifty- seven.  Two tablespoons taken at breakfast.  Two perfect days...
4923,164,49,8,"So.  This is what I offer each of you today.  One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook."
4924,164,49,8,"You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize.  In any event -- good luck."
4925,164,49,3,How did you do that?
4926,164,49,1,Crush it.  Don't cut it.
4927,164,49,3,No.  The instructions specifically say to cut.
4928,164,49,1,No.  Really --
4929,164,49,3,Sh!
4930,164,49,8,"Merlin's Beard!  But it's perfect. So perfect I daresay one sip would kill us all!  Your mother was a dab hand at potions, but this... My, my, what can't you do, m'boy? Perhaps you will save us all in the end..."
4931,164,49,8,"Here you are then, as promised. One bottle of Felix Felicis.  Use it well."
4932,165,41,4,"Good evening, Harry.  You got my message, I see.  Come, come.  Sit."
4933,165,41,4,So.  How are you?
4934,165,41,1,"Fine, sir."
4935,165,41,4,"Enjoying your classes?  Professor Slughorn, for one, is most impressed with you."
4936,165,41,1,"I think he overestimates my abilities, sir."
4937,165,41,4,Do you?
4938,165,41,1,Definitely.
4939,165,41,4,And what of your activities outside the classroom?  Do they bring you satisfaction?
4940,165,41,1,Sir?
4941,165,41,4,I notice you spend a great deal of time with Miss Granger.  One can't help but wonder if --
4942,165,41,1,No!  I mean... she's brilliant. And we're friends.  But... no.
4943,165,41,4,"Forgive me, Harry, I..."
4944,165,41,4,"... I was merely curious. In any event, I'm sure you're wondering why I've summoned you here tonight.  The answer lies here."
4945,165,41,4,What you see before you are memories.  In this case pertaining to one individual:  Voldemort.  Or as he was known then... Tom Riddle.
4946,165,41,4,This vial contains a most particular memory -- of the day I first met him.  I'd like you to see it.  If you would...
4947,165,48,90,"I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore.  In all the years Tom's been here, he's never once had a family visitor. Frankly, I was stunned to find that someone knew of his existence."
4948,165,48,4,I am not family.  But his name has been known to me since birth.
4949,165,48,90,I see...
4950,165,48,90,I think I should tell you.  He's a funny boy -- Tom.  Odd.  There have been incidents with the other children.  Nasty things.
4951,165,48,4,Perhaps you could give me an example.
4952,165,48,90,"You've got a visitor, Tom."
4953,165,48,4,"How do you do, Tom."
4954,165,48,90,"Well, I'll leave you two to yourselves."
4955,165,48,24,Don't.
4956,165,48,4,As you wish.
4957,165,48,24,"You're the doctor, aren't you?"
4958,165,48,4,No.  I am a Professor.
4959,165,48,24,"I don't believe you.  I hear Mrs. Cole talking, her and the rest of the staff.  They want me looked at.  They think I'm different."
4960,165,48,4,Perhaps they're right.
4961,165,48,24,I'm not mad.
4962,165,48,4,Hogwarts is not a place for mad people.
4963,165,48,4,It's a school.  A school of... magic.
4964,165,48,4,"You can do things, can't you, Tom? Things the other children can't."
4965,165,48,24,Yes.
4966,165,48,4,"Tell me some of the things you can do, Tom."
4967,165,48,24,I can make things move -- without touching them.  I can make animals do what I want without training them.  I can make bad things happen to people who are mean to me.  I can make them hurt... if I want.
4968,165,48,24,Who are you?
4969,165,48,4,"I'm like you, Tom.  Different."
4970,165,48,24,Prove it.
4971,165,48,4,"I think there is something trying to get out of your wardrobe, Tom. Open it.  Open.  It."
4972,165,48,4,Take it out.
4973,165,48,4,Is there anything in that box you ought not to have?
4974,165,48,4,"Why did you want these things, Tom?"
4975,165,48,24,I like having things that belonged to other people.  It makes me feel ... close to them.
4976,165,48,4,"Thievery is not tolerated at Hogwarts.  At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? I'll be going now, Tom.  Leave your window open tonight.  An owl will bring you a message.  Read it carefully."
4977,165,48,24,I can speak to snakes too.
4978,165,48,24,They find me.  Whisper things.  Is that normal.  For someone like me?
4979,165,48,4,It is unusual.  But not unheard of.
4980,165,41,1,"Did you know, sir?  Then?"
4981,165,41,4,Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I...
4982,165,41,4,"Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher.  Can you guess which teacher that might be?"
4983,165,41,1,"You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?"
4984,165,41,4,"No.  I did not.  You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... I'd rather not divulge any more just yet, Harry.  But I promise. In time you will know everything."
4985,165,41,1,You said Professor Slughorn would try to collect me.
4986,165,41,4,I did.
4987,165,41,1,Do you want me to let him?
4988,165,41,4,Yes.
4989,166,51,1,All right!  Queue up!  Excuse me...
4990,166,51,20,Shut It!
4991,166,51,1,Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?
4992,166,51,71,"No hard feelings, Weasley, alright?"
4993,166,51,2,Hard feelings?
4994,166,51,71,I'll be going out for Keeper as well.  Nothing personal.
4995,166,51,2,"Really?  Strapping guy like you, you've got a Beater's build, don't you think?  Keeper needs to be agile, quick --"
4996,166,51,71,"I like my chances.  Say... think you could introduce me to your friend Granger?  Wouldn't mind getting on a first name basis, know what I mean?"
4997,166,51,1,"All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron."
4998,166,51,71,Hang on.  She's his sister.  How do I know she won't toss him a floater?
4999,166,51,20,"Piss off, Cormac.  How 'bout I toss you a floater?"
5000,166,51,1,Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!
5001,166,51,1,"C'mon, Ron..."
5002,166,51,65,Isn't he brilliant?
5003,166,39,2,"Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard."
5004,166,39,2,"Has a bit of a thing for you, Hermione.  Cormac."
5005,166,39,3,He's vile.
5006,166,39,1,Ever heard of this spell?
5007,166,39,3,No I have not. And if you had a shred of self-respect you would turn that book in.
5008,166,39,2,"Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius."
5009,166,39,2,What?
5010,166,39,3,"I'd like to know just whose book that was.  Let's take a look, shall we?"
5011,166,39,1,No.
5012,166,39,3,Why not?
5013,166,39,1,It's... old.  The binding is fragile.
5014,166,39,3,The binding is fragile?
5015,166,39,20,Who's the Half-Blood Prince?
5016,166,39,3,The who?
5017,166,39,2,The who?
5018,166,39,20,That's what it says.  Right here. 'This Book is the Property of the Half-Blood Prince.'
5019,166,39,3,"For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?"
5020,166,39,1,"I didn't say I wasn't curious. And, by the way, I don't sleep with it."
5021,166,22,2,"Yeah. Right. Well, it's true.  I like a nice chat before I go to bed.  Now you're always reading that bloody book.  It's like being with Hermione."
5022,166,22,3,"Well, I was curious.  So I went to"
5023,166,22,1,The library.
5024,166,22,2,The library.
5025,166,22,1,And?
5026,166,22,3,And... nothing.  There's no reference to the Half-Blood Prince anywhere.
5027,166,22,1,Good.  That settles it then.
5028,167,22,5,"Hey, you three!"
5029,167,22,3,"What've you got there, Hagrid?"
5030,167,22,5,Stinksap.  Burn the whiskers right off yer chin.  Trees 'ere are drippin' with it.
5031,167,22,3,"Stinksap?  You're not sick, are you?"
5032,167,22,5,"It's not fer me.  It's fer Aragog. Yeh remember Aragog, don' yeh?"
5033,167,22,2,Spider?  About six feet tall?  Ten feet wide?
5034,167,22,5,Tha's the one.  He's taken ill. I'm hopin' ter nurse 'im back. Keep yer fingers crossed.
5035,167,22,2,Barking.  Does he not remember that raving arachnid tried to eat us? What?
5036,167,22,3,"The Aurors. I know they're here to protect us, but... somehow I don't feel any safer."
5037,167,22,8,Filius!  I was hoping to find you at the Three Broomsticks.
5038,167,22,59,"Emergency choir practice, I'm afraid, Horace."
5039,167,22,1,Who's up for a Butterbeer?
5040,167,22,1,No.  Over here.
5041,167,22,1,"No, no.  Sit next to me."
5042,167,22,2,O-kay.
5043,167,22,157,What'll we have?
5044,167,22,3,"Three Butterbeers.  Splash of ginger in mine, please."
