ProductKey,WarehouseKey,Date,QuantityOnHand
2,9,2024-05-19,91
1,4,2024-03-25,260
4,7,2024-11-09,390
5,2,2024-09-03,191
5,9,2024-10-19,490
4,3,2024-05-12,337
5,9,2024-06-01,407
1,3,2024-02-05,148
1,8,2024-09-27,336
2,4,2024-12-08,288
3,5,2024-01-13,366
1,5,2024-05-06,372
5,1,2024-08-02,418
1,4,2024-02-21,226
4,1,2024-08-29,260
3,4,2024-09-15,449
4,10,2024-11-30,91
2,2,2024-03-07,406
1,1,2024-04-11,152
5,8,2024-02-01,376
5,6,2024-03-26,220
2,8,2024-06-20,325
1,5,2024-12-18,412
4,3,2024-09-18,224
5,4,2024-05-22,200
1,3,2024-12-17,245
1,3,2024-11-05,271
5,2,2024-11-04,141
4,5,2024-01-25,215
5,8,2024-02-19,236
3,8,2024-10-06,276
3,5,2024-05-06,374
2,10,2024-09-24,260
5,10,2024-04-13,139
2,2,2024-01-17,482
2,5,2024-01-20,325
4,10,2024-04-19,325
1,1,2024-02-13,301
3,9,2024-03-22,396
3,6,2024-05-23,339
1,8,2024-06-05,368
4,10,2024-06-26,363
4,6,2024-02-05,277
4,7,2024-08-12,411
2,6,2024-04-08,211
3,8,2024-07-18,481
5,5,2024-12-28,69
1,1,2024-06-09,332
2,4,2024-12-07,449
3,4,2024-01-24,192
5,6,2024-10-11,86
5,2,2024-11-25,127
4,3,2024-03-22,462
2,1,2024-06-10,412
5,2,2024-04-11,460
3,4,2024-12-27,244
5,10,2024-01-31,135
5,2,2024-04-23,432
4,1,2024-02-19,202
5,8,2024-12-21,354
3,2,2024-10-26,482
4,9,2024-11-27,440
2,4,2024-07-19,151
3,7,2024-11-21,336
5,7,2024-10-12,200
4,9,2024-07-10,330
3,5,2024-05-04,201
5,2,2024-10-13,338
3,1,2024-02-06,128
1,8,2024-12-25,65
1,8,2024-12-18,204
2,10,2024-02-04,375
4,8,2024-01-11,318
3,10,2024-03-06,457
2,7,2024-03-07,203
2,10,2024-09-08,342
4,6,2024-02-12,100
5,10,2024-11-08,191
1,7,2024-06-07,323
5,6,2024-04-04,473
4,6,2024-05-27,457
4,5,2024-12-23,402
1,5,2024-08-09,400
5,6,2024-02-28,69
5,3,2024-12-25,266
4,8,2024-12-13,159
2,5,2024-12-10,200
5,2,2024-02-13,391
4,6,2024-10-06,120
3,3,2024-01-30,461
1,8,2024-11-07,57
4,7,2024-12-20,82
5,7,2024-08-19,73
3,6,2024-08-08,308
2,5,2024-05-26,204
4,10,2024-07-29,317
1,1,2024-01-25,388
3,10,2024-02-07,492
5,7,2024-07-01,290
3,6,2024-05-31,292
4,10,2024-08-14,259
5,6,2024-11-11,142
1,6,2024-11-28,342
4,7,2024-11-09,187
3,3,2024-05-11,110
4,1,2024-08-06,127
2,2,2024-12-15,183
1,1,2024-09-24,98
3,2,2024-09-14,497
3,5,2024-09-04,369
4,6,2024-07-21,138
1,9,2024-06-13,309
3,10,2024-05-25,326
5,2,2024-01-15,478
5,1,2024-01-06,186
1,8,2024-04-21,401
4,6,2024-03-19,222
2,5,2024-06-06,98
1,10,2024-07-07,127
5,4,2024-12-02,62
1,2,2024-05-09,100
4,10,2024-08-02,83
5,5,2024-02-20,331
5,9,2024-06-16,77
1,5,2024-04-03,357
2,3,2024-11-30,296
1,9,2024-03-27,397
2,5,2024-01-29,329
2,8,2024-03-12,93
1,7,2024-03-05,76
2,6,2024-02-27,190
4,3,2024-08-16,70
1,1,2024-04-19,302
3,6,2024-05-30,147
3,9,2024-06-19,66
2,5,2024-05-25,50
3,7,2024-12-27,231
3,5,2024-02-19,322
5,1,2024-06-02,337
3,2,2024-06-08,138
5,1,2024-02-11,363
3,7,2024-04-17,270
1,1,2024-12-29,212
2,3,2024-05-18,125
3,7,2024-07-05,284
2,8,2024-03-30,176
4,9,2024-04-08,133
5,4,2024-10-12,404
1,10,2024-04-30,350
4,4,2024-01-25,362
4,10,2024-01-14,261
5,7,2024-11-10,235
4,1,2024-09-30,121
5,8,2024-10-06,385
3,5,2024-09-28,207
3,7,2024-02-04,363
5,8,2024-04-13,122
5,1,2024-06-16,400
3,6,2024-11-22,104
4,5,2024-07-07,414
3,5,2024-05-02,79
5,10,2024-02-14,91
4,9,2024-07-29,133
5,8,2024-11-29,489
1,8,2024-06-21,351
1,2,2024-04-27,166
4,7,2024-06-02,146
5,1,2024-03-10,268
1,10,2024-06-26,263
1,3,2024-05-28,375
5,3,2024-08-19,354
1,2,2024-10-25,148
2,6,2024-02-13,205
1,3,2024-01-14,280
3,3,2024-04-07,379
4,6,2024-01-08,186
2,2,2024-08-05,473
4,7,2024-08-19,203
1,9,2024-04-07,352
3,6,2024-06-07,270
3,8,2024-12-13,483
1,9,2024-07-19,446
5,7,2024-05-29,475
3,8,2024-04-15,75
3,1,2024-06-16,428
4,9,2024-02-26,355
1,6,2024-07-07,174
5,4,2024-07-01,500
5,6,2024-04-08,200
1,3,2024-12-02,253
3,3,2024-05-11,466
2,6,2024-02-29,305
2,7,2024-05-05,298
5,9,2024-08-19,83
2,3,2024-03-21,372
5,3,2024-01-08,274
2,3,2024-03-25,201
2,1,2024-09-11,61
4,7,2024-12-05,490
5,5,2024-06-27,99
1,9,2024-04-12,451
5,8,2024-05-25,323
2,8,2024-07-15,68
3,1,2024-03-30,469
2,1,2024-04-04,481
1,1,2024-08-17,93
5,10,2024-11-16,424
2,8,2024-07-30,178
3,7,2024-09-17,317
1,6,2024-06-02,436
1,4,2024-02-25,197
5,8,2024-08-27,487
4,1,2024-06-21,131
2,9,2024-07-09,59
3,5,2024-12-05,383
3,9,2024-05-26,359
1,10,2024-05-14,266
4,7,2024-06-10,352
1,8,2024-03-20,307
2,5,2024-12-24,263
2,1,2024-05-29,476
3,9,2024-12-22,435
3,8,2024-04-09,94
1,4,2024-02-21,252
3,7,2024-07-09,449
4,1,2024-05-03,81
2,3,2024-10-09,77
3,7,2024-02-06,351
3,9,2024-12-24,484
3,7,2024-12-16,218
5,7,2024-07-07,183
1,10,2024-12-12,400
5,1,2024-05-23,234
2,8,2024-04-11,389
2,8,2024-12-17,154
1,7,2024-02-27,146
4,3,2024-09-05,298
3,10,2024-08-30,357
5,8,2024-05-23,177
4,7,2024-10-23,423
3,10,2024-12-16,156
1,8,2024-11-17,177
1,7,2024-01-02,244
1,5,2024-03-15,136
1,3,2024-04-28,270
1,2,2024-06-08,325
1,4,2024-02-20,241
3,4,2024-07-13,364
4,6,2024-06-12,170
3,10,2024-12-05,380
2,1,2024-07-21,53
4,5,2024-09-12,114
2,10,2024-12-30,425
5,6,2024-11-12,138
4,6,2024-05-06,103
1,4,2024-04-10,254
4,4,2024-01-03,74
4,6,2024-07-05,406
4,10,2024-07-14,292
3,9,2024-03-05,234
1,6,2024-05-23,113
2,6,2024-09-05,379
5,6,2024-09-20,412
4,6,2024-12-05,191
4,2,2024-06-28,55
5,4,2024-11-18,316
1,3,2024-01-31,433
2,5,2024-09-23,139
3,1,2024-06-25,122
3,4,2024-07-29,99
2,10,2024-10-07,318
5,10,2024-04-17,251
1,10,2024-10-18,58
4,5,2024-03-13,487
3,4,2024-10-27,105
1,9,2024-04-22,460
1,3,2024-05-30,141
1,8,2024-01-14,355
1,6,2024-11-06,277
2,5,2024-06-11,403
2,7,2024-05-06,470
5,7,2024-07-22,396
1,6,2024-07-23,180
3,3,2024-01-31,193
4,5,2024-04-28,439
3,6,2024-07-01,97
5,1,2024-11-28,276
3,2,2024-03-30,298
2,6,2024-09-23,454
1,1,2024-08-04,418
3,1,2024-03-11,197
5,5,2024-05-31,357
4,10,2024-02-16,73
3,10,2024-03-04,140
3,5,2024-06-15,231
5,1,2024-12-07,94
1,6,2024-07-04,270
5,2,2024-06-08,185
4,8,2024-06-30,202
5,4,2024-09-23,317
5,3,2024-03-23,94
2,4,2024-08-15,434
5,5,2024-03-30,326
5,7,2024-10-22,479
2,4,2024-03-01,329
1,5,2024-01-11,109
2,4,2024-01-13,127
1,5,2024-02-08,145
5,3,2024-11-24,326
1,8,2024-06-26,137
4,5,2024-06-14,67
5,4,2024-10-08,156
3,6,2024-07-11,95
4,7,2024-05-23,354
5,2,2024-11-17,427
1,2,2024-06-21,131
1,5,2024-11-02,109
1,4,2024-11-25,303
5,4,2024-08-02,181
2,9,2024-06-05,133
1,8,2024-06-27,82
4,3,2024-12-29,489
5,3,2024-12-02,78
5,3,2024-06-28,201
5,5,2024-05-10,167
3,10,2024-12-24,446
4,3,2024-11-04,379
5,4,2024-08-08,329
2,3,2024-01-16,408
5,3,2024-09-23,402
5,1,2024-06-29,104
4,6,2024-02-08,85
5,7,2024-03-28,133
2,5,2024-07-12,140
5,3,2024-05-21,214
1,5,2024-07-28,384
2,4,2024-06-18,311
1,2,2024-06-29,145
4,7,2024-12-11,132
3,2,2024-09-25,269
5,6,2024-11-17,332
2,5,2024-02-10,466
3,3,2024-01-03,481
3,8,2024-06-24,329
2,7,2024-02-29,206
5,8,2024-06-20,144
4,9,2024-06-03,369
3,6,2024-02-29,111
3,7,2024-10-24,303
2,7,2024-03-28,374
2,2,2024-11-29,450
2,6,2024-06-05,490
5,4,2024-02-20,401
4,6,2024-08-28,192
1,2,2024-04-11,89
5,9,2024-01-21,341
5,2,2024-03-04,218
1,4,2024-04-01,472
5,8,2024-05-17,491
4,2,2024-11-30,247
5,7,2024-04-02,89
1,6,2024-10-20,378
5,10,2024-07-24,344
5,4,2024-08-04,180
3,1,2024-03-17,75
5,9,2024-04-06,477
3,1,2024-11-16,188
4,1,2024-09-16,339
2,3,2024-08-12,122
2,7,2024-08-15,87
4,9,2024-02-16,421
2,1,2024-04-28,263
4,5,2024-10-16,199
1,6,2024-08-13,57
3,7,2024-06-01,490
4,8,2024-07-20,215
3,4,2024-09-26,418
1,7,2024-06-09,169
4,3,2024-05-09,286
3,2,2024-05-16,305
1,1,2024-09-02,365
2,2,2024-09-14,417
4,2,2024-06-18,203
2,4,2024-06-22,496
2,8,2024-05-02,359
3,10,2024-04-10,274
4,5,2024-11-15,125
5,8,2024-07-30,288
3,2,2024-04-19,165
3,10,2024-03-27,346
5,8,2024-08-06,135
5,1,2024-05-08,292
3,5,2024-01-23,330
4,3,2024-02-19,362
3,8,2024-05-25,151
5,5,2024-08-25,313
3,7,2024-08-03,161
1,6,2024-09-06,473
5,4,2024-06-18,380
2,1,2024-12-10,465
2,7,2024-09-22,434
5,2,2024-02-20,291
2,5,2024-11-07,76
2,6,2024-06-22,157
1,9,2024-09-13,284
5,3,2024-03-17,86
5,5,2024-04-28,465
5,8,2024-07-09,130
1,10,2024-05-30,123
3,2,2024-03-11,461
1,5,2024-11-06,211
2,7,2024-11-08,295
1,7,2024-01-16,317
3,1,2024-10-09,79
2,1,2024-09-29,51
5,4,2024-12-04,60
2,8,2024-09-14,396
1,7,2024-02-17,438
3,10,2024-04-17,361
4,6,2024-09-27,295
5,10,2024-09-28,470
5,8,2024-10-17,279
3,6,2024-03-05,309
2,3,2024-04-26,453
3,5,2024-03-27,119
4,7,2024-09-22,209
1,1,2024-03-07,69
4,9,2024-05-13,493
2,6,2024-08-10,447
1,5,2024-05-13,112
5,1,2024-01-03,387
4,10,2024-02-05,365
2,8,2024-03-01,315
4,1,2024-12-22,146
4,2,2024-07-11,92
5,2,2024-10-22,420
4,4,2024-11-28,75
1,4,2024-02-16,213
2,5,2024-04-07,62
4,4,2024-04-19,131
2,1,2024-09-23,362
4,9,2024-08-30,478
3,2,2024-09-23,166
3,5,2024-03-23,267
5,10,2024-12-05,389
3,5,2024-12-07,89
2,6,2024-10-31,183
5,7,2024-08-29,335
5,10,2024-08-15,334
3,4,2024-09-08,322
4,4,2024-06-26,224
3,7,2024-10-16,121
2,9,2024-06-23,426
4,2,2024-03-30,134
4,3,2024-12-10,198
4,8,2024-10-20,261
1,5,2024-03-03,395
4,8,2024-10-17,492
3,2,2024-11-27,76
4,10,2024-11-01,426
3,10,2024-09-10,158
2,1,2024-04-12,320
5,5,2024-10-13,299
3,10,2024-07-29,143
1,4,2024-08-21,430
3,6,2024-12-24,354
1,2,2024-02-27,53
3,5,2024-10-23,77
1,9,2024-12-05,416
2,6,2024-06-04,462
5,10,2024-03-07,105
2,4,2024-10-13,190
3,3,2024-04-21,441
1,6,2024-06-13,153
2,1,2024-03-01,306
2,5,2024-08-05,224
5,7,2024-05-02,375
3,7,2024-12-17,334
3,2,2024-09-22,191
5,3,2024-04-23,140
4,8,2024-12-09,458
4,7,2024-08-12,381
1,10,2024-02-26,395
2,4,2024-10-15,105
4,8,2024-02-22,414
2,5,2024-08-10,116
4,10,2024-04-07,448
3,8,2024-07-06,50
1,9,2024-11-30,301
3,6,2024-09-25,113
4,6,2024-07-02,314
4,9,2024-09-28,249
4,8,2024-05-13,467
3,8,2024-10-21,120
5,3,2024-10-18,486
1,6,2024-01-28,343
2,4,2024-01-24,372
5,8,2024-12-31,281
2,3,2024-09-20,240
2,8,2024-07-01,225
2,8,2024-12-25,129
3,8,2024-05-15,60
4,7,2024-12-15,71
2,4,2024-06-11,292
4,2,2024-06-18,444
5,3,2024-11-23,144
3,4,2024-02-22,386
2,4,2024-09-06,157
3,1,2024-08-02,344
4,8,2024-08-31,416
3,1,2024-12-30,295
3,10,2024-12-01,356
4,1,2024-02-21,170
5,9,2024-02-20,459
3,10,2024-03-07,205
3,8,2024-11-16,145
4,9,2024-12-30,211
1,4,2024-03-20,413
3,1,2024-04-23,325
4,8,2024-04-19,332
3,7,2024-02-10,430
1,8,2024-09-25,249
3,1,2024-11-27,288
4,3,2024-09-01,66
4,9,2024-12-30,292
5,7,2024-10-29,57
1,5,2024-03-20,174
2,7,2024-09-29,183
3,3,2024-10-09,448
1,9,2024-08-20,225
3,4,2024-12-27,481
3,2,2024-12-22,387
3,8,2024-10-09,421
3,2,2024-09-08,492
3,4,2024-11-09,243
5,1,2024-07-24,58
1,8,2024-04-06,409
4,8,2024-10-28,388
4,6,2024-09-26,57
3,1,2024-02-07,407
3,7,2024-04-14,258
5,10,2024-08-26,309
1,10,2024-08-15,62
3,6,2024-07-06,428
1,10,2024-10-24,477
3,7,2024-05-07,149
5,5,2024-06-19,198
5,10,2024-11-12,171
3,8,2024-06-19,428
5,8,2024-10-08,438
3,5,2024-04-26,223
1,10,2024-05-01,299
1,3,2024-01-21,55
2,4,2024-01-22,258
1,3,2024-03-10,299
1,5,2024-02-25,175
3,10,2024-10-09,367
5,8,2024-07-20,333
5,7,2024-05-21,227
4,4,2024-05-29,250
3,7,2024-05-27,221
1,3,2024-09-18,398
1,8,2024-08-24,114
3,3,2024-10-01,145
2,8,2024-05-03,184
5,10,2024-11-28,51
3,1,2024-07-30,469
4,3,2024-06-14,378
2,8,2024-07-12,431
2,1,2024-11-26,467
1,2,2024-12-06,466
2,9,2024-06-16,75
4,3,2024-06-06,393
3,3,2024-02-28,92
2,6,2024-11-24,436
3,9,2024-02-03,330
5,2,2024-01-18,498
3,4,2024-10-08,145
5,8,2024-03-24,423
2,5,2024-02-06,358
5,6,2024-04-29,83
1,8,2024-03-05,341
1,6,2024-12-23,118
4,3,2024-01-22,53
3,3,2024-10-12,99
5,9,2024-08-29,133
2,10,2024-04-09,247
1,8,2024-02-11,383
4,4,2024-10-06,219
2,4,2024-02-22,227
5,9,2024-10-19,493
5,7,2024-10-02,226
1,6,2024-07-21,318
2,1,2024-01-17,175
2,1,2024-12-16,197
5,3,2024-01-02,210
5,9,2024-10-04,315
2,10,2024-05-17,267
1,2,2024-01-13,84
3,4,2024-07-01,200
3,1,2024-09-12,454
2,1,2024-07-08,220
3,9,2024-05-21,143
4,4,2024-01-20,64
4,3,2024-06-05,441
3,6,2024-02-21,402
5,7,2024-01-15,155
3,3,2024-05-30,151
1,2,2024-07-14,234
1,10,2024-09-30,488
4,2,2024-09-06,142
1,9,2024-06-09,310
2,2,2024-07-03,285
2,9,2024-12-23,183
5,6,2024-02-04,144
2,5,2024-08-22,463
3,3,2024-03-30,398
3,1,2024-01-15,322
4,10,2024-11-20,54
3,4,2024-11-11,99
5,8,2024-08-11,247
5,9,2024-01-09,75
5,8,2024-11-26,193
5,7,2024-01-25,443
5,3,2024-08-16,206
3,6,2024-04-29,210
5,10,2024-03-14,219
2,4,2024-09-16,181
3,6,2024-11-18,257
5,2,2024-10-03,278
1,5,2024-01-11,73
1,7,2024-04-10,135
1,8,2024-11-22,455
3,9,2024-01-20,422
2,9,2024-02-04,154
5,7,2024-03-01,369
2,2,2024-01-23,86
2,10,2024-07-31,332
4,5,2024-06-07,441
4,3,2024-06-19,219
3,10,2024-07-03,274
1,3,2024-02-16,167
2,10,2024-12-23,160
4,1,2024-02-09,158
4,3,2024-03-07,338
1,10,2024-06-13,183
3,6,2024-08-10,168
4,1,2024-08-17,254
5,2,2024-11-21,361
1,9,2024-01-30,347
3,2,2024-08-25,268
2,5,2024-09-07,128
3,10,2024-05-06,404
1,10,2024-07-08,252
1,9,2024-09-25,297
4,1,2024-10-03,452
2,5,2024-11-05,306
4,9,2024-07-12,391
4,8,2024-04-29,142
1,10,2024-12-10,397
4,4,2024-07-17,496
2,8,2024-03-28,452
4,6,2024-07-18,232
3,1,2024-12-06,235
3,9,2024-11-16,88
3,8,2024-02-19,258
1,6,2024-03-26,486
2,9,2024-12-12,363
3,1,2024-04-08,484
5,5,2024-05-07,498
2,4,2024-11-11,444
2,6,2024-06-20,122
3,10,2024-12-13,341
2,7,2024-02-12,176
2,5,2024-02-05,459
5,8,2024-02-03,321
2,10,2024-03-17,55
2,6,2024-12-13,266
4,7,2024-08-04,212
4,3,2024-10-25,249
2,3,2024-03-09,228
2,6,2024-06-13,480
2,9,2024-03-11,113
4,3,2024-08-26,414
3,6,2024-02-28,367
4,10,2024-03-24,485
5,10,2024-02-26,417
3,9,2024-12-17,149
5,3,2024-08-20,428
5,6,2024-11-05,231
3,5,2024-09-30,175
3,7,2024-02-06,206
4,4,2024-12-08,86
2,7,2024-10-31,466
3,7,2024-05-27,253
2,5,2024-03-09,444
3,2,2024-08-05,138
5,5,2024-08-11,220
3,2,2024-12-19,344
4,8,2024-04-21,479
4,7,2024-01-07,280
4,7,2024-06-26,326
3,8,2024-01-07,320
1,5,2024-04-29,106
1,10,2024-08-31,399
1,9,2024-12-19,58
2,5,2024-06-02,356
4,8,2024-12-27,343
4,8,2024-05-04,235
5,9,2024-12-23,160
1,8,2024-07-29,442
4,9,2024-08-17,260
1,1,2024-03-24,499
4,2,2024-07-16,491
3,6,2024-10-03,229
3,3,2024-06-15,441
1,6,2024-03-04,295
2,1,2024-02-15,460
4,7,2024-05-30,288
1,1,2024-10-08,416
4,3,2024-11-26,383
2,2,2024-01-11,248
2,9,2024-10-05,188
5,5,2024-02-28,273
1,4,2024-08-13,323
2,9,2024-11-30,73
5,8,2024-05-13,477
4,1,2024-01-13,90
1,6,2024-04-12,446
5,5,2024-10-04,286
5,7,2024-05-12,423
5,8,2024-01-16,392
2,3,2024-11-17,259
5,8,2024-12-06,445
4,8,2024-12-19,281
1,1,2024-08-03,466
1,3,2024-01-03,336
1,4,2024-07-09,326
3,1,2024-05-09,292
2,7,2024-04-28,317
3,9,2024-02-16,455
5,2,2024-12-20,379
1,6,2024-11-08,106
3,3,2024-08-14,261
3,3,2024-02-03,314
5,1,2024-02-11,188
1,1,2024-04-04,305
3,1,2024-12-29,386
2,9,2024-07-17,97
5,4,2024-11-21,356
5,5,2024-03-28,139
1,4,2024-07-23,411
3,10,2024-05-03,60
4,5,2024-12-19,250
1,10,2024-12-22,336
1,10,2024-02-26,61
4,2,2024-09-30,96
3,7,2024-06-24,255
2,7,2024-06-20,340
1,7,2024-02-18,125
3,6,2024-07-16,377
5,5,2024-12-25,417
1,5,2024-02-04,108
1,4,2024-01-16,471
3,9,2024-01-23,354
1,3,2024-03-20,129
2,1,2024-12-01,401
5,5,2024-02-29,228
5,7,2024-01-02,280
4,5,2024-07-22,202
1,10,2024-05-09,186
1,5,2024-11-06,236
4,10,2024-03-20,114
1,9,2024-02-26,404
5,1,2024-09-14,209
4,1,2024-01-21,152
3,10,2024-10-11,102
2,7,2024-03-25,444
5,7,2024-01-25,52
2,6,2024-12-21,266
3,3,2024-12-20,124
1,7,2024-04-04,479
5,9,2024-06-23,434
2,1,2024-04-03,439
2,6,2024-03-31,338
1,9,2024-03-30,318
5,7,2024-05-23,88
4,10,2024-08-26,462
1,8,2024-12-17,123
4,3,2024-07-07,338
1,9,2024-04-21,90
4,5,2024-06-25,186
5,3,2024-09-25,463
3,1,2024-12-28,167
3,1,2024-06-28,117
1,10,2024-05-07,118
4,3,2024-02-04,361
5,3,2024-01-31,391
4,7,2024-03-08,295
4,6,2024-07-20,229
1,3,2024-10-04,348
4,3,2024-06-19,409
1,10,2024-04-15,93
3,10,2024-04-05,168
4,2,2024-06-17,227
2,7,2024-08-17,477
1,4,2024-04-25,426
3,3,2024-10-13,68
5,5,2024-07-12,64
3,6,2024-03-29,249
4,6,2024-01-25,478
1,2,2024-10-25,98
2,7,2024-10-10,464
3,5,2024-11-10,290
3,3,2024-04-02,211
1,9,2024-01-29,416
5,6,2024-07-20,146
4,7,2024-06-14,117
3,6,2024-10-30,386
5,5,2024-02-07,440
5,1,2024-01-16,131
4,1,2024-07-04,294
3,3,2024-02-08,260
5,8,2024-11-01,301
4,10,2024-12-09,248
1,9,2024-08-26,54
5,4,2024-06-21,393
4,4,2024-08-09,286
3,8,2024-01-17,441
5,9,2024-06-19,409
4,1,2024-12-14,313
4,5,2024-07-17,397
3,5,2024-12-26,343
2,2,2024-01-09,92
3,1,2024-05-16,143
3,7,2024-05-31,182
5,1,2024-06-11,468
5,7,2024-01-24,376
5,9,2024-10-07,407
3,8,2024-07-10,228
4,3,2024-08-02,319
3,9,2024-12-05,407
5,6,2024-10-04,391
1,9,2024-06-28,240
3,3,2024-12-01,316
1,8,2024-08-13,55
4,4,2024-07-30,455
5,5,2024-04-21,445
5,6,2024-02-12,275
4,2,2024-08-29,479
2,5,2024-06-16,375
1,9,2024-09-15,335
2,5,2024-10-19,155
3,9,2024-07-11,243
1,5,2024-03-27,323
5,10,2024-11-23,129
4,10,2024-10-07,416
1,2,2024-12-07,363
1,8,2024-02-23,464
4,7,2024-08-13,170
1,8,2024-04-30,184
5,5,2024-06-14,399
2,1,2024-03-28,263
2,10,2024-11-10,76
3,5,2024-06-17,283
4,8,2024-12-09,345
5,6,2024-11-28,365
1,9,2024-09-16,281
5,10,2024-12-27,160
2,10,2024-08-01,279
2,1,2024-12-31,246
1,1,2024-05-24,367
4,1,2024-07-04,400
1,6,2024-08-10,457
4,6,2024-06-20,180
1,2,2024-02-08,284
3,2,2024-02-25,244
5,5,2024-04-12,294
5,1,2024-05-14,484
4,8,2024-03-04,382
4,8,2024-04-16,335
2,4,2024-08-17,73
3,7,2024-02-15,119
5,6,2024-09-11,203
3,1,2024-10-06,73
2,9,2024-11-08,322
1,2,2024-04-23,123
1,1,2024-04-16,136
4,1,2024-11-01,87
4,7,2024-10-17,114
2,9,2024-05-16,194
3,7,2024-01-19,396
1,5,2024-01-24,273
3,1,2024-05-09,394
5,6,2024-07-11,349
2,6,2024-09-11,332
5,1,2024-04-23,491
4,3,2024-04-20,181
2,6,2024-12-01,105
5,2,2024-04-19,264
5,6,2024-02-01,312
1,1,2024-01-27,390
5,2,2024-10-06,439
4,4,2024-02-13,201
5,6,2024-03-11,77
3,1,2024-11-28,312
1,7,2024-07-07,90
5,6,2024-09-01,70
5,4,2024-11-17,162
4,10,2024-05-12,313
4,4,2024-12-01,358
5,6,2024-05-07,495
1,6,2024-06-05,330
4,10,2024-03-12,389
5,8,2024-04-19,381
5,5,2024-08-01,326
3,9,2024-03-14,268
4,2,2024-01-02,427
5,6,2024-12-18,451
2,1,2024-08-29,152
5,10,2024-08-06,87
3,5,2024-10-13,180
1,6,2024-12-16,306
4,9,2024-04-15,294
3,3,2024-12-29,494
1,2,2024-10-18,133
3,8,2024-09-10,478
3,5,2024-08-15,176
1,6,2024-07-18,408
3,8,2024-02-19,343
4,7,2024-03-27,195
1,5,2024-10-02,461
4,9,2024-12-12,457
2,3,2024-12-07,410
4,3,2024-06-14,439
3,4,2024-08-22,200
2,9,2024-10-30,434
2,7,2024-03-01,194
4,6,2024-09-02,198
2,5,2024-09-14,214
2,8,2024-03-13,433
2,10,2024-11-20,188
1,2,2024-02-01,73
3,6,2024-04-05,338
5,5,2024-12-08,386
1,2,2024-09-25,365
4,3,2024-09-12,238
2,8,2024-08-21,373
4,9,2024-05-24,487
1,3,2024-09-19,291
1,1,2024-05-27,114
1,5,2024-04-24,439
3,6,2024-03-17,59
4,2,2024-11-10,463
2,8,2024-02-22,65
3,10,2024-07-21,256
4,1,2024-06-30,119
5,8,2024-04-13,107
1,8,2024-02-05,383
4,10,2024-04-08,236
2,1,2024-01-22,149
4,2,2024-09-09,290
2,9,2024-06-20,264
3,10,2024-12-13,330
5,9,2024-07-08,367
4,4,2024-03-25,356
5,5,2024-02-20,379
4,8,2024-12-17,74
2,3,2024-03-03,384
3,2,2024-04-09,275
4,8,2024-02-24,373
1,8,2024-09-09,182
3,6,2024-02-28,498
1,2,2024-01-10,107
1,5,2024-07-07,185
2,4,2024-05-30,428
4,5,2024-01-13,260
3,2,2024-05-20,171
3,9,2024-12-15,500
1,5,2024-10-24,292
3,7,2024-04-26,280
4,6,2024-06-24,53
3,1,2024-05-21,112
2,7,2024-07-30,177
5,10,2024-08-02,474
2,2,2024-03-05,93
5,8,2024-12-28,180
5,3,2024-10-30,477
4,8,2024-01-21,286
4,5,2024-03-09,282
2,3,2024-12-20,372
3,6,2024-05-27,475
3,1,2024-01-16,207
1,6,2024-02-16,266
2,9,2024-09-07,379
1,2,2024-05-16,448
3,9,2024-07-31,438
2,6,2024-06-09,435
3,1,2024-01-19,497
4,7,2024-12-24,52
1,4,2024-12-17,340
5,1,2024-07-17,254
5,1,2024-10-27,65
2,1,2024-07-27,214
4,4,2024-05-31,67
3,2,2024-01-15,177
3,10,2024-06-28,358
3,3,2024-09-24,56
2,1,2024-01-29,330
2,1,2024-10-16,219
5,2,2024-04-11,473
2,2,2024-03-28,208
1,1,2024-10-01,404
3,9,2024-05-13,399
5,10,2024-07-17,241
4,8,2024-11-30,101
1,8,2024-02-17,421
1,6,2024-02-06,135
5,7,2024-03-30,272
3,10,2024-07-31,134
4,10,2024-01-06,437
3,7,2024-07-22,423
5,1,2024-12-23,435
3,4,2024-01-29,195
3,8,2024-12-27,498
2,9,2024-11-27,363
1,5,2024-01-10,303
2,1,2024-01-04,125
4,3,2024-07-27,52
1,5,2024-07-07,144
2,2,2024-06-25,365
4,4,2024-09-20,299
4,2,2024-08-26,219
3,1,2024-08-22,199
2,10,2024-12-20,116
3,1,2024-11-01,420
2,10,2024-07-10,312
2,5,2024-05-23,88
3,1,2024-01-05,99
4,3,2024-11-27,431
4,4,2024-06-25,301
4,6,2024-06-17,324
1,5,2024-07-23,178
1,4,2024-09-02,98
4,1,2024-12-20,439
4,2,2024-12-30,360
1,4,2024-09-03,95
2,5,2024-04-24,431
1,7,2024-06-21,64
4,1,2024-11-26,487
3,8,2024-07-18,358
2,8,2024-05-06,443
4,10,2024-11-03,58
2,2,2024-10-17,456
1,4,2024-02-09,483
5,3,2024-01-26,159
4,10,2024-02-20,416
4,4,2024-03-09,170
2,10,2024-12-10,126
1,3,2024-02-07,349
5,4,2024-07-04,231
3,10,2024-07-29,111
5,5,2024-08-05,470
1,6,2024-06-02,301
3,7,2024-10-04,351
2,8,2024-10-30,248
1,8,2024-12-06,450
1,8,2024-01-02,106
4,7,2024-05-11,331
3,10,2024-04-23,103
3,10,2024-04-19,132
4,9,2024-06-28,133
3,3,2024-12-15,260
3,5,2024-08-24,72
